State_Id;id_grid;idp_refugie_last_month;idp_refugie_3_months;food_access_no;mean_existence_access_no;market_access;security_feeling_no;health_access_no;education_access_no;diff_info_access;diff_info_access_no;nutri_programme;enough_water_access_no;pdi_vivant_cond_adeq_no;abris_dommages;procuration_savon;tel_mobile;settlement_assessed_num;ki_num
Mopti3798;1928;0,3333333;0,33333333;1,0000000;1,00000000;0,3333333;1,0000000;0,3333333;0,66666667;0,00000000;1,0000000;0,3333333;0,66666667;1,0000000;0,00000000;0,6666667;1,0000000;16; 3
Mopti3799;1929;0,0000000;0,50000000;0,7500000;0,50000000;0,7500000;1,0000000;0,5000000;0,50000000;0,00000000;1,0000000;0,2500000;0,25000000;1,0000000;0,00000000;0,7500000;1,0000000;16; 4
Mopti3800;1930;0,0000000;0,00000000;0,5714286;0,57142857;0,8571429;1,0000000;0,2857143;0,42857143;0,00000000;1,0000000;0,5714286;0,14285714;1,0000000;0,00000000;0,2857143;1,0000000;16; 7
Mopti3804;1934;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;16; 1
Mopti3805;1935;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;0,00000000;0,00000000;1,0000000;0,0000000;1,00000000;NA;0,00000000;1,0000000;1,0000000;16; 1
Mopti3806;1936;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,00000000;NA;0,00000000;1,0000000;1,0000000;16; 1
Mopti3939;2055;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;NA;0,00000000;1,0000000;1,0000000;16; 1
Mopti3943;2059;0,0000000;0,33333333;0,3333333;0,33333333;1,0000000;1,0000000;0,6666667;0,66666667;0,00000000;1,0000000;0,3333333;0,33333333;1,0000000;0,00000000;0,0000000;1,0000000;16; 3
Mopti3944;2060;0,0000000;0,00000000;0,0000000;0,50000000;0,5000000;1,0000000;0,5000000;0,00000000;0,00000000;1,0000000;0,5000000;0,00000000;NA;0,00000000;0,0000000;1,0000000;16; 2
Mopti3945;2061;0,0000000;1,00000000;0,5000000;0,50000000;1,0000000;1,0000000;0,0000000;0,50000000;0,00000000;1,0000000;0,5000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 2
Mopti3947;2063;0,0000000;0,00000000;0,5000000;1,00000000;0,5000000;1,0000000;0,5000000;0,50000000;0,00000000;1,0000000;0,5000000;0,50000000;1,0000000;0,00000000;0,5000000;0,5000000;16; 2
Mopti3949;2065;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;1,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Mopti3951;2067;0,0000000;0,00000000;1,0000000;1,00000000;0,2000000;1,0000000;0,6000000;1,00000000;0,00000000;1,0000000;0,2000000;0,20000000;NA;0,20000000;0,4000000;0,2000000;16; 5
Mopti3952;2068;0,0000000;0,00000000;0,5000000;1,00000000;0,5000000;1,0000000;0,5000000;1,00000000;0,50000000;0,5000000;0,5000000;0,50000000;1,0000000;0,00000000;0,5000000;0,0000000;16; 2
Mopti3954;2070;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,00000000;NA;0,00000000;0,0000000;1,0000000;16; 1
Mopti4091;2194;0,0000000;0,00000000;0,5000000;0,50000000;0,5000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,50000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 2
Mopti4093;2196;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;0,5000000;0,00000000;0,0000000;1,0000000;16; 2
Mopti4095;2198;0,0000000;0,00000000;0,5000000;0,50000000;1,0000000;1,0000000;0,0000000;0,50000000;0,00000000;1,0000000;0,5000000;0,00000000;1,0000000;0,00000000;0,5000000;1,0000000;16; 2
Mopti4096;2199;0,5000000;0,50000000;0,5000000;0,50000000;0,5000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;0,5000000;0,00000000;1,0000000;0,00000000;0,5000000;1,0000000;16; 2
Mopti4098;2201;0,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Mopti4099;2202;0,0000000;1,00000000;0,0000000;0,50000000;0,5000000;1,0000000;0,5000000;0,50000000;0,00000000;1,0000000;0,5000000;0,50000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 2
Mopti4100;2203;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 1
Mopti4102;2205;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;16; 1
Mopti4106;2209;0,0000000;0,00000000;0,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Mopti4107;2210;0,0000000;0,00000000;0,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;NA;0,00000000;1,0000000;1,0000000;16; 1
Mopti4109;2212;1,0000000;1,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Mopti4238;2314;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;NA;0,00000000;0,0000000;1,0000000;16; 1
Mopti4240;2316;0,0000000;0,00000000;0,6666667;0,66666667;0,6666667;1,0000000;0,3333333;0,66666667;0,00000000;1,0000000;0,6666667;0,66666667;1,0000000;0,00000000;0,0000000;1,0000000;16; 3
Mopti4241;2317;0,0000000;0,50000000;0,5000000;0,50000000;0,5000000;1,0000000;0,5000000;1,00000000;0,50000000;0,5000000;0,5000000;0,00000000;1,0000000;0,00000000;0,0000000;0,5000000;16; 2
Mopti4242;2318;0,0000000;0,00000000;0,5000000;0,50000000;1,0000000;1,0000000;0,5000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 2
Mopti4243;2319;0,0000000;0,20000000;0,2000000;0,40000000;0,8000000;1,0000000;0,4000000;0,80000000;0,00000000;1,0000000;0,6000000;0,20000000;1,0000000;0,00000000;0,2000000;1,0000000;16; 5
Mopti4244;2320;0,0000000;0,00000000;0,7500000;0,75000000;1,0000000;1,0000000;0,7500000;1,00000000;0,00000000;1,0000000;0,2500000;0,25000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 4
Mopti4245;2321;0,0000000;0,00000000;0,0000000;0,00000000;0,5000000;1,0000000;0,5000000;0,50000000;0,00000000;1,0000000;0,5000000;0,50000000;NA;0,00000000;0,5000000;1,0000000;16; 2
Mopti4248;2324;0,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Mopti4393;2425;0,0000000;0,00000000;0,5000000;0,50000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,50000000;NA;0,00000000;0,0000000;1,0000000;16; 2
Mopti4394;2426;0,0000000;0,00000000;0,3333333;0,66666667;0,3333333;1,0000000;0,3333333;0,66666667;0,00000000;1,0000000;0,3333333;0,33333333;NA;0,00000000;0,3333333;1,0000000;16; 3
Mopti4395;2427;0,0000000;0,00000000;0,6666667;0,66666667;1,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,6666667;1,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 3
Mopti4397;2429;0,0000000;0,00000000;0,0000000;0,00000000;0,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,00000000;NA;0,00000000;0,0000000;1,0000000;16; 1
Mopti4398;2430;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;NA;0,00000000;0,0000000;1,0000000;16; 1
Mopti4400;2432;0,0000000;1,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;0,00000000;0,00000000;1,0000000;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;0,0000000;16; 1
Mopti4401;2433;0,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,0000000;1,00000000;0,0000000;0,00000000;0,0000000;0,0000000;16; 1
Nord2452; 790;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,28571429;0,7142857;1,0000000;0,28571429;0,0000000;0,00000000;0,7142857;1,0000000;16; 7
Nord2453; 791;0,0000000;0,00000000;0,2000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,20000000;NA;0,00000000;0,2000000;1,0000000;16; 5
Nord2454; 792;0,0000000;0,16666667;0,5000000;0,00000000;1,0000000;0,1666667;0,0000000;0,00000000;0,33333333;0,6666667;1,0000000;0,50000000;0,0000000;0,00000000;0,5000000;0,8333333;16; 6
Nord2456; 794;0,0000000;0,00000000;0,6666667;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,33333333;0,6666667;1,0000000;0,66666667;1,0000000;0,00000000;0,6666667;1,0000000;16; 4
Nord2602; 887;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;1,00000000;0,0000000;1,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;16; 1
Nord2603; 888;0,0000000;0,14285714;0,1428571;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,14285714;0,8571429;1,0000000;0,00000000;0,2500000;0,00000000;0,2857143;1,0000000;16; 7
Nord2604; 889;0,0000000;0,00000000;0,5714286;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,14285714;0,8571429;1,0000000;0,00000000;1,0000000;0,00000000;0,4285714;1,0000000;16; 7
Nord2605; 890;0,1428571;0,14285714;0,1428571;0,00000000;1,0000000;0,1428571;0,0000000;0,00000000;0,28571429;0,7142857;1,0000000;0,28571429;0,4285714;0,00000000;0,4285714;1,0000000;16; 7
Nord2606; 891;0,0000000;0,16666667;0,1666667;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,16666667;0,8333333;1,0000000;0,50000000;0,6666667;0,00000000;0,3333333;1,0000000;16;10
Nord2607; 892;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,40000000;0,4000000;0,00000000;0,0000000;1,0000000;16; 8
Nord2752; 997;0,1428571;0,28571429;0,4285714;0,28571429;1,0000000;0,7142857;0,0000000;0,14285714;0,57142857;0,4285714;1,0000000;0,28571429;0,6666667;0,00000000;0,5714286;1,0000000;16; 7
Nord2753; 998;0,0000000;0,00000000;0,3333333;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,22222222;0,7777778;1,0000000;0,11111111;1,0000000;0,00000000;0,4444444;1,0000000;16; 9
Nord2754; 999;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,2500000;0,0000000;0,00000000;0,50000000;0,5000000;1,0000000;0,25000000;0,1666667;0,00000000;0,3750000;1,0000000;16; 8
Nord2755;1000;0,0000000;0,20000000;0,2000000;0,20000000;1,0000000;0,4000000;0,0000000;0,00000000;0,20000000;0,8000000;1,0000000;0,40000000;0,2500000;0,00000000;0,6000000;1,0000000;16; 5
Nord2902;1119;0,0000000;0,20000000;0,8000000;1,00000000;0,8000000;0,6000000;0,0000000;0,40000000;0,20000000;0,8000000;1,0000000;0,00000000;1,0000000;0,00000000;0,6000000;1,0000000;16; 5
Nord2903;1120;0,5000000;0,64285714;0,2857143;0,07142857;1,0000000;0,2142857;0,0000000;0,00000000;0,85714286;0,1428571;1,0000000;0,21428571;0,5714286;0,00000000;0,4285714;1,0000000;16;14
Nord2904;1121;0,1666667;0,16666667;0,6666667;0,66666667;1,0000000;0,3333333;0,0000000;0,00000000;0,33333333;0,6666667;1,0000000;0,33333333;0,3333333;0,00000000;0,6666667;1,0000000;16; 7
Nord3050;1247;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,50000000;0,5000000;1,0000000;0,50000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 2
Nord3051;1248;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;0,3333333;0,0000000;0,66666667;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;0,6666667;1,0000000;16; 3
Nord3052;1249;0,0000000;0,14285714;1,0000000;1,00000000;0,5714286;1,0000000;0,2857143;1,00000000;0,42857143;0,5714286;0,7142857;0,14285714;1,0000000;0,00000000;0,8571429;1,0000000;16; 8
Nord3053;1250;0,5714286;0,85714286;0,5714286;1,00000000;0,4285714;1,0000000;0,0000000;0,85714286;0,14285714;0,8571429;1,0000000;0,14285714;0,8333333;0,14285714;0,8571429;1,0000000;16; 7
Nord3054;1251;0,0000000;0,00000000;1,0000000;1,00000000;0,8000000;0,8000000;0,0000000;1,00000000;0,40000000;0,6000000;1,0000000;0,20000000;0,7500000;0,00000000;0,8000000;0,6000000;16; 5
Nord3055;1252;0,0000000;0,00000000;0,7142857;0,85714286;1,0000000;0,7142857;0,0000000;0,42857143;0,42857143;0,5714286;1,0000000;0,28571429;0,7500000;0,00000000;1,0000000;1,0000000;16; 7
Nord3201;1384;0,0000000;0,00000000;1,0000000;1,00000000;0,4000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,40000000;1,0000000;0,00000000;1,0000000;0,8000000;16; 5
Nord3202;1385;0,0000000;0,00000000;1,0000000;0,50000000;0,5000000;0,5000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,50000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 2
Nord3203;1386;0,0000000;0,00000000;1,0000000;1,00000000;0,3333333;1,0000000;0,3333333;0,66666667;0,66666667;0,3333333;0,6666667;0,33333333;1,0000000;0,00000000;1,0000000;1,0000000;16; 3
Nord3204;1387;0,0000000;0,16666667;0,8333333;0,83333333;1,0000000;0,8333333;0,0000000;0,83333333;0,33333333;0,6666667;1,0000000;0,33333333;0,5000000;0,00000000;0,6666667;0,8333333;16; 6
Nord3205;1388;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Nord3206;1389;0,0000000;0,00000000;1,0000000;0,50000000;1,0000000;0,5000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,50000000;1,0000000;0,00000000;0,5000000;0,5000000;16; 2
Nord3351;1520;0,0000000;0,00000000;1,0000000;1,00000000;0,5000000;1,0000000;1,0000000;1,00000000;0,50000000;0,5000000;0,0000000;0,50000000;1,0000000;0,00000000;1,0000000;0,5000000;16; 2
Nord3352;1521;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Nord3354;1523;0,0000000;1,00000000;0,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;0,0000000;0,0000000;16; 1
Plateau Central2310; 713;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,14285714;0,2857143;0,00000000;0,0000000;1,0000000;16; 9
Plateau Central2311; 714;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,25000000;0,5000000;0,00000000;0,0000000;1,0000000;16; 6
Plateau Central2312; 715;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 5
Plateau Central2455; 793;0,0000000;0,00000000;0,3333333;0,00000000;1,0000000;0,1666667;0,0000000;0,00000000;0,66666667;0,3333333;1,0000000;0,16666667;1,0000000;0,00000000;0,6666667;0,8333333;16; 6
Plateau Central2457; 795;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 1
Plateau Central2458; 796;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;0,2500000;0,00000000;0,0000000;1,0000000;16;10
Plateau Central2459; 797;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,6666667;0,00000000;0,3333333;0,00000000;0,0000000;1,0000000;16; 3
Sahel2619; 904;0,5000000;1,00000000;1,0000000;1,00000000;0,5000000;1,0000000;0,0000000;1,00000000;0,50000000;0,5000000;1,0000000;1,00000000;1,0000000;0,00000000;0,5000000;1,0000000;16; 2
Sahel2620; 905;0,0000000;0,00000000;0,5000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,50000000;0,5000000;0,0000000;1,00000000;NA;0,00000000;1,0000000;0,5000000;16; 2
Sahel2622; 907;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;0,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;NA;0,00000000;1,0000000;1,0000000;16; 2
Sahel2768;1013;0,2500000;0,75000000;0,2500000;0,50000000;1,0000000;0,2500000;0,0000000;0,75000000;0,00000000;1,0000000;1,0000000;1,00000000;0,7500000;0,00000000;0,0000000;1,0000000;16; 4
Sahel2770;1015;0,0000000;1,00000000;1,0000000;0,50000000;1,0000000;0,5000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,50000000;0,5000000;0,00000000;0,5000000;1,0000000;16; 2
Sahel2772;1017;0,0000000;0,00000000;0,5000000;0,00000000;1,0000000;0,0000000;0,0000000;0,50000000;0,00000000;1,0000000;1,0000000;0,50000000;0,0000000;0,00000000;0,5000000;1,0000000;16; 2
Sahel2918;1135;0,5000000;1,00000000;0,5000000;1,00000000;0,5000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;0,5000000;0,00000000;0,5000000;1,0000000;16; 2
Sahel2919;1136;0,0000000;1,00000000;0,3333333;1,00000000;1,0000000;1,0000000;0,6666667;1,00000000;0,00000000;1,0000000;0,3333333;1,00000000;1,0000000;0,00000000;0,3333333;0,6666667;16; 3
Sahel2920;1137;0,0000000;0,00000000;0,6666667;0,66666667;0,6666667;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;0,6666667;1,00000000;NA;0,00000000;0,6666667;0,6666667;16; 6
Sahel3064;1261;0,0000000;0,33333333;0,3333333;0,33333333;1,0000000;0,3333333;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;0,3333333;0,00000000;0,6666667;1,0000000;16; 3
Sahel3065;1262;0,5000000;0,50000000;0,2500000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,75000000;0,2500000;0,00000000;0,0000000;0,7500000;16; 7
Sahel3066;1263;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Sahel3067;1264;0,5000000;1,00000000;0,5000000;1,00000000;1,0000000;0,5000000;0,0000000;1,00000000;0,50000000;0,5000000;1,0000000;0,50000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 3
Sahel3068;1265;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;0,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;NA;0,00000000;0,0000000;0,0000000;16; 2
Sahel3069;1266;0,0000000;0,00000000;0,6000000;0,40000000;1,0000000;0,8000000;0,2000000;0,80000000;0,00000000;1,0000000;0,8000000;0,60000000;NA;0,00000000;0,6000000;0,4000000;16; 9
Sahel3207;1390;0,0000000;0,33333333;1,0000000;1,00000000;1,0000000;0,3333333;0,0000000;0,66666667;0,00000000;1,0000000;1,0000000;0,66666667;1,0000000;0,00000000;0,6666667;1,0000000;16; 5
Sahel3208;1391;0,0000000;0,00000000;0,7500000;0,50000000;1,0000000;0,5000000;0,0000000;1,00000000;0,50000000;0,5000000;1,0000000;0,50000000;1,0000000;0,00000000;0,2500000;0,7500000;16; 5
Sahel3209;1392;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;1,00000000;0,0000000;1,0000000;1,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Sahel3213;1396;0,3333333;0,33333333;1,0000000;1,00000000;1,0000000;0,6666667;0,0000000;1,00000000;0,33333333;0,6666667;1,0000000;0,33333333;0,0000000;0,00000000;0,6666667;0,6666667;16; 4
